UE ID,Position,Tile,Active,Inner Region,BS ID,Moving,Generator,Cluster
342,"(5.460026201819669, 7.22005974154756)",2175,True,True,752292372.0,True,,3
343,"(14.916239472431961, 7.805173440289384)",209879,True,False,752290093.0,True,,2
344,"(6.840683658280393, 4.7309388497940095)",22145,True,True,752292560.0,True,,1
345,"(5.858652050261644, 2.257253141717699)",158648,True,False,752290449.0,True,,0
346,"(6.854277209200034, 4.743482414670611)",126828,True,False,752291483.0,True,,1
347,"(12.308002298192399, 3.3535621387016983)",132497,True,True,752290275.0,True,,4
348,"(14.915872564632283, 7.807587576053435)",233560,True,False,752291153.0,True,,2
349,"(12.326635574522559, 3.3479361587039156)",8014,True,True,752291146.0,True,,4
350,"(5.866578300891434, 2.248246773083891)",194630,True,False,752291717.0,True,,0
351,"(6.852132908133589, 4.737385459983687)",13198,True,False,752290437.0,True,,1
352,"(5.475137383739899, 7.222908660215195)",9679,True,False,752292041.0,True,,3
353,"(5.468208294510818, 7.207433563788895)",108220,True,False,752292084.0,True,,3
354,"(6.842477225816867, 4.73603725552572)",15986,True,False,752290364.0,True,,1
355,"(5.862157919114819, 2.251626219409157)",198615,True,False,752292421.0,True,,0
356,"(12.3079120526483, 3.3628575129725955)",133219,True,True,752292018.0,True,,4
357,"(12.314798177267626, 3.349737931016437)",7361,True,True,752290158.0,True,,4
358,"(5.4585117481535335, 7.209979232313437)",10272,True,True,752292372.0,True,,3
359,"(14.910262803007933, 7.804322970314476)",154092,True,False,752290313.0,True,,2
360,"(5.876803180795478, 2.2453650452648612)",202913,True,False,752291169.0,True,,0
361,"(5.46558113533322, 7.209947035458769)",110219,True,False,752290128.0,True,,3
362,"(5.881657688591469, 2.2434081887126087)",139504,True,True,752290429.0,True,,0
363,"(5.859845924405245, 2.254648864146282)",201321,True,True,752290131.0,True,,0
364,"(12.309955723255142, 3.3615965134235464)",153546,True,False,752291450.0,True,,4
365,"(6.843181990712139, 4.743356156821178)",56769,True,False,752290285.0,True,,1
366,"(12.324406962432562, 3.349381641035787)",154186,True,True,752290396.0,True,,4
367,"(5.879422334187385, 2.2623680887952227)",158024,True,False,752292204.0,True,,0
368,"(14.895701348636623, 7.802519398244377)",184693,True,False,752290092.0,True,,2
369,"(14.89846278877884, 7.8144933548310025)",156155,True,False,752291448.0,True,,2
370,"(14.898820182268784, 7.795293687058757)",244415,True,True,752290093.0,True,,2
371,"(5.467652499338902, 7.21147174890673)",49861,True,False,752291390.0,True,,3
372,"(14.907743212644355, 7.802300261302711)",239776,True,False,752291714.0,True,,2
373,"(5.877368641153297, 2.2435310176001866)",135428,True,False,752292093.0,True,,0
374,"(14.892679956597616, 7.792764870447032)",169016,True,False,752291961.0,True,,2
375,"(5.476479596450492, 7.228792889559896)",25188,True,True,752292277.0,True,,3
376,"(12.304031875257749, 3.350473166812521)",95876,True,False,752292071.0,True,,4
377,"(14.912422207311941, 7.801618839850909)",193607,True,True,752292329.0,True,,2
378,"(14.895796514136828, 7.801157605043113)",177830,True,False,752292558.0,True,,2
379,"(12.307787993674824, 3.34287523280359)",10177,True,False,752291344.0,True,,4
380,"(5.882630895510477, 2.2615256642132557)",137500,True,False,752290021.0,True,,0
381,"(12.313093883557709, 3.3417838044834833)",22357,True,True,752291153.0,True,,4
382,"(14.898474860843313, 7.795116327500029)",251221,True,False,752291153.0,True,,2
383,"(14.916089265677382, 7.798577154143664)",226068,True,False,752291153.0,True,,2
384,"(12.327203155933615, 3.3404953605944)",5344,True,True,752290158.0,True,,4
385,"(12.31330078394529, 3.34337444860066)",216239,True,False,752291505.0,True,,4
386,"(14.893306911383062, 7.813784707788153)",231699,True,False,752291269.0,True,,2
387,"(5.466741629211541, 7.219788993274982)",89103,True,False,752291215.0,True,,3
388,"(5.8622685514594455, 2.2525094129854177)",181012,True,False,752291275.0,True,,0
389,"(6.844545925605684, 4.749044650417013)",111290,True,False,752292391.0,True,,1
390,"(5.872077301538659, 2.2496031367657716)",164808,True,False,752290382.0,True,,0
391,"(5.48083784755136, 7.220393393025806)",85789,True,False,752292225.0,True,,3
392,"(6.854724804624923, 4.739838821596492)",81328,True,False,752292216.0,True,,1
393,"(5.481877271908423, 7.210558973984392)",106871,True,True,752292084.0,True,,3
394,"(5.478556102027254, 7.219435774208915)",36829,True,False,752292372.0,True,,3
395,"(14.912017123135557, 7.7958868736363245)",209252,True,False,752291269.0,True,,2
396,"(5.457568294293578, 7.231311272678075)",87891,True,False,752292439.0,True,,3
397,"(5.481126639005921, 7.216587470146663)",100787,True,False,752290119.0,True,,3
398,"(5.882796399146876, 2.24003032324204)",225245,True,True,752291147.0,True,,0
399,"(12.320486826298541, 3.3412771672802317)",124955,True,False,752290397.0,True,,4
400,"(5.873869588601473, 2.243672357879505)",136912,True,False,752291274.0,True,,0
401,"(14.902368429633889, 7.811083780337099)",241156,True,False,752292398.0,True,,2
402,"(14.901081471749336, 7.803711642022385)",223377,True,True,752290281.0,True,,2
403,"(5.480853993289484, 7.210530940198054)",42850,True,True,752291981.0,True,,3
404,"(5.474003195040353, 7.211803923814286)",119095,True,False,752290320.0,True,,3
405,"(5.871372646008658, 2.2580332866072226)",244942,True,True,752290328.0,True,,0
406,"(12.31693668261554, 3.3586344184299164)",93818,True,False,752292071.0,True,,4
407,"(6.8382150249183935, 4.751726535748785)",93616,True,False,752290258.0,True,,1
408,"(6.8505972914859505, 4.744099902413649)",49289,True,False,752290406.0,True,,1
409,"(6.850856668750277, 4.729996269822225)",28939,True,False,752292007.0,True,,1
410,"(12.327018039136547, 3.356770070124103)",186258,True,True,752291450.0,True,,4
411,"(12.305753837201188, 3.341519894792721)",193774,True,True,752291450.0,True,,4
412,"(5.864357535969598, 2.2483737559746135)",244358,True,False,752290181.0,True,,0
413,"(5.881958567747394, 2.257576785755542)",194637,True,False,752290255.0,True,,0
414,"(5.463166622420707, 7.226489135072156)",61447,True,False,752291290.0,True,,3
415,"(12.321556494473775, 3.3446901161749545)",10171,True,False,752290158.0,True,,4
416,"(14.905517555507869, 7.79955890468794)",248553,True,False,752292424.0,True,,2
417,"(5.466434393626469, 7.207183886712806)",85823,True,False,752290206.0,True,,3
418,"(6.833911983600619, 4.731924741576826)",78670,True,False,752290405.0,True,,1
419,"(14.908133681311597, 7.801358809404768)",228267,True,False,752291269.0,True,,2
420,"(6.835907599595691, 4.738613487133537)",147168,True,False,752292448.0,True,,1
421,"(12.314447525976155, 3.363722408583652)",54277,True,True,942290048.0,True,,4
422,"(5.87250744550318, 2.2440897020077024)",223982,True,False,752291392.0,True,,0
423,"(14.892676896058102, 7.809886118663418)",250581,True,False,752291153.0,True,,2
424,"(5.467356402117226, 7.212707432157915)",21960,True,False,752291522.0,True,,3
425,"(5.868822001827324, 2.2578913002887826)",217158,True,False,752292422.0,True,,0
426,"(6.836156427466812, 4.749459866368967)",98364,True,False,752291426.0,True,,1
427,"(12.32376421322042, 3.360471714982373)",131841,True,True,752290275.0,True,,4
428,"(5.878702942843134, 2.2446549222660948)",230528,True,True,752290131.0,True,,0
429,"(12.324785790878524, 3.3547955145529067)",245470,True,False,752291944.0,True,,4
430,"(5.474083689351294, 7.211866916560178)",66174,True,True,752291443.0,True,,3
431,"(5.478056779723248, 7.213683024444794)",53775,True,False,752292277.0,True,,3
432,"(12.321864891356885, 3.348280903915725)",20398,True,False,752291954.0,True,,4
433,"(12.328227698924644, 3.346297435291234)",141308,True,False,752290275.0,True,,4
434,"(5.466826147969412, 7.214456620662018)",3454,True,True,752292372.0,True,,3
435,"(6.846673748682878, 4.737303272671058)",103725,True,True,752292110.0,True,,1
436,"(5.473098525207571, 7.209534787672751)",18597,True,False,752291970.0,True,,3
437,"(5.468952925829793, 7.215367069522467)",102057,True,True,752290128.0,True,,3
438,"(12.318016728342911, 3.3463584230078975)",10123,True,False,752290158.0,True,,4
439,"(5.874740871150809, 2.2409148421156195)",210294,True,False,752290464.0,True,,0
440,"(12.306068319524325, 3.35349652642096)",52987,True,False,752291153.0,True,,4
441,"(12.312100260031976, 3.3538873627379524)",82768,True,False,752291166.0,True,,4
442,"(5.858769673576646, 2.2522566153983603)",219140,True,False,752291147.0,True,,0
443,"(5.863798862247394, 2.240512568093588)",187771,True,False,752292421.0,True,,0
444,"(6.833961888865309, 4.74287242016128)",55333,True,True,752291290.0,True,,1
445,"(12.317233505176947, 3.352863299278457)",18214,True,False,752290148.0,True,,4
446,"(14.894975028335097, 7.801128789244505)",180037,True,False,752292075.0,True,,2
447,"(12.306349071311486, 3.3503114004086267)",98410,True,False,752290276.0,True,,4
448,"(14.90664365353944, 7.807164192327052)",192777,True,False,752291585.0,True,,2
449,"(12.323566641745293, 3.3471854684384836)",112090,True,True,752290381.0,True,,4
450,"(5.479103890594545, 7.20884100148145)",87215,True,False,752292439.0,True,,3
451,"(5.477742818135658, 7.2111977110553385)",113576,True,False,752292067.0,True,,3
452,"(12.314362330892624, 3.3516526708078747)",188346,True,False,752292144.0,True,,4
453,"(5.876435073712765, 2.2509891320216506)",227323,True,False,752291468.0,True,,0
454,"(6.835134645924481, 4.746677231522367)",12616,True,False,752291937.0,True,,1
455,"(12.324834826075117, 3.3556968752805183)",131851,True,True,752292018.0,True,,4
456,"(5.459214883010586, 7.212063770595166)",8332,True,False,752292041.0,True,,3
457,"(6.852290277828273, 4.741696131711298)",117891,True,False,752291413.0,True,,1
458,"(12.305771606631255, 3.3609361556949935)",223008,True,False,752290259.0,True,,4
459,"(12.324068192647376, 3.358148030564847)",91118,True,True,752291153.0,True,,4
460,"(14.902416047148453, 7.807915253147984)",235020,True,False,752291714.0,True,,2
461,"(5.878096291164345, 2.2551383733045487)",158611,True,False,752290081.0,True,,0
462,"(5.876434489388271, 2.246223781844932)",235461,True,True,752291468.0,True,,0
463,"(5.864771261532465, 2.253561639614916)",190527,True,False,752291650.0,True,,0
464,"(6.835961396888199, 4.747768293355813)",26190,True,False,752290160.0,True,,1
465,"(12.314917993718293, 3.358245515637013)",58372,True,False,752291153.0,True,,4
466,"(5.459566766062632, 7.220030297847144)",99284,True,True,752291215.0,True,,3
467,"(5.481705815335231, 7.207863882940197)",43016,True,False,752292267.0,True,,3
468,"(5.468528650245323, 7.216657457369787)",124534,True,True,752290320.0,True,,3
469,"(6.8399170201411605, 4.733663053831138)",118630,True,False,752291904.0,True,,1
470,"(14.895429885884218, 7.80586267967899)",241097,True,False,752290280.0,True,,2
471,"(6.8439852414351385, 4.7511628812968745)",109193,True,False,752292023.0,True,,1
472,"(14.912804606955897, 7.811762640293158)",197718,True,False,752291447.0,True,,2
473,"(5.863191419400336, 2.258925070203335)",237439,True,True,752290328.0,True,,0
474,"(12.315235094826392, 3.357722469408047)",220897,True,True,752291447.0,True,,4
475,"(6.839655657711541, 4.750736187786617)",52720,True,False,752291174.0,True,,1
476,"(6.833562658128173, 4.73018481788775)",124810,True,False,752290166.0,True,,1
477,"(12.325269297384637, 3.3615704206781327)",87642,True,False,752292018.0,True,,4
478,"(5.465490601868496, 7.215302289402924)",100712,True,False,752290511.0,True,,3
479,"(6.849685351038059, 4.732861541798506)",90917,True,False,752292122.0,True,,1
480,"(12.31463100761501, 3.3607904480336686)",208042,True,True,752291450.0,True,,4
481,"(6.840136842489593, 4.731506049786816)",113813,True,False,752291993.0,True,,1
482,"(12.305802977773016, 3.3418523664870374)",131745,True,False,752291927.0,True,,4
483,"(5.87126237011474, 2.2442145156212288)",247791,True,False,752292161.0,True,,0
484,"(5.479375760427998, 7.207480102897301)",15205,True,True,752291970.0,True,,3
485,"(6.840527532137991, 4.735108225109613)",122785,True,False,752292572.0,True,,1
486,"(14.906635296165101, 7.7973489209240965)",194797,True,False,752290282.0,True,,2
487,"(5.47637335119684, 7.213329028612239)",38240,True,False,752290458.0,True,,3
488,"(5.8738185716986315, 2.262165660689625)",153813,True,False,752291526.0,True,,0
489,"(12.31697321693201, 3.3556029965112746)",60463,True,False,752291153.0,True,,4
490,"(5.860241734055154, 2.2412733974953722)",218468,True,False,752291147.0,True,,0
491,"(5.4665828292827765, 7.217509446963305)",82474,True,False,752290241.0,True,,3
492,"(5.46461873536418, 7.209344670687975)",82962,True,True,752291215.0,True,,3
493,"(5.879285344561968, 2.2412796116767066)",150460,True,False,752291327.0,True,,0
494,"(5.459858712733072, 7.214458977244156)",46405,True,False,752290322.0,True,,3
495,"(6.850629766384402, 4.745647309967028)",71873,True,False,752291896.0,True,,1
496,"(5.4775456678345185, 7.210371390461776)",104917,True,False,752291220.0,True,,3
497,"(5.475566437340985, 7.2142274423778225)",89127,True,False,752291930.0,True,,3
498,"(5.859173750124209, 2.2472380318386964)",132051,True,False,752291417.0,True,,0
499,"(12.307091387659783, 3.351111382170018)",150815,True,False,752290275.0,True,,4
500,"(14.896230046559094, 7.798165509794156)",142532,True,False,752290454.0,True,,2
501,"(3.745381210861062, 6.1417424346822935)",166749,True,False,752290305.0,False,,3
502,"(16.06705387072872, 3.3897555452201753)",92442,True,False,752292071.0,False,,4
